urim	urim_datetime	tweet_datetime	tweet_delta	tweet_delta_insec	bio_datetime	bio_delta	bio_delta_insec	media_datetime	media_delta	media_delta_insec	ymlike_datetime	ymlike_delta	ymlike_delta_insec	whappen_datetime	whappen_delta	whappen_delta_insec
https://web.archive.org/web/20200616035202/https://twitter.com/realDonaldTrump?lang=hi	20200616035202	20200616034211	-1 day, 23:50:09	-591	20200616034211	-1 day, 23:50:09	-591	20200616034211	-1 day, 23:50:09	-591	20200616034213	-1 day, 23:50:11	-589	20200616034213	-1 day, 23:50:11	-589
https://web.archive.org/web/20200828045622/https://twitter.com/realDonaldTrump?lang=nl	20200828045622	20200828044632	-1 day, 23:50:10	-590	20200828044631	-1 day, 23:50:09	-591	20200828044632	-1 day, 23:50:10	-590	20200828044635	-1 day, 23:50:13	-587	20200828044634	-1 day, 23:50:12	-588
https://web.archive.org/web/20201209155625/https://twitter.com/realDonaldTrump?lang=kn	20201209155625	20201209154641	-1 day, 23:50:16	-584	20201209154641	-1 day, 23:50:16	-584	20201209154642	-1 day, 23:50:17	-583	20201209154642	-1 day, 23:50:17	-583	20201209154642	-1 day, 23:50:17	-583
https://web.archive.org/web/20200729200503/https://twitter.com/realDonaldTrump?lang=uk	20200729200503	20200729195519	-1 day, 23:50:16	-584	20200729195519	-1 day, 23:50:16	-584	20200729195520	-1 day, 23:50:17	-583	20200729195521	-1 day, 23:50:18	-582	20200729195521	-1 day, 23:50:18	-582
https://web.archive.org/web/20201202234941/https://twitter.com/realDonaldTrump?lang=ar	20201202234941	20201202234916	-1 day, 23:59:35	-25	20201202234915	-1 day, 23:59:34	-26	20201202234916	-1 day, 23:59:35	-25	20201202234917	-1 day, 23:59:36	-24	20201202234014	-1 day, 23:50:33	-567
https://web.archive.org/web/20201112023209/https://twitter.com/realDonaldTrump	20201112023209	20201112022252	-1 day, 23:50:43	-557	20201112022252	-1 day, 23:50:43	-557	20201112022252	-1 day, 23:50:43	-557	20201112022253	-1 day, 23:50:44	-556	20201112022253	-1 day, 23:50:44	-556
https://web.archive.org/web/20200727082002/https://twitter.com/realDonaldTrump?lang=fr	20200727082002	20200727081100	-1 day, 23:50:58	-542	20200727081059	-1 day, 23:50:57	-543	20200727081100	-1 day, 23:50:58	-542	20200727081102	-1 day, 23:51:00	-540	20200727081102	-1 day, 23:51:00	-540
https://web.archive.org/web/20200518043414/https://twitter.com/realDonaldTrump?lang=sk	20200518043414	20200519012531	20:51:17	75077	20200519012530	20:51:16	75076	20200519012533	20:51:19	75079	20200519012536	20:51:22	75082	20200518042520	-1 day, 23:51:06	-534
https://web.archive.org/web/20201109024529/https://twitter.com/realDonaldTrump	20201109024529	20201109023638	-1 day, 23:51:09	-531	20201109023638	-1 day, 23:51:09	-531	20201109023639	-1 day, 23:51:10	-530	20201109023639	-1 day, 23:51:10	-530	20201109023641	-1 day, 23:51:12	-528
https://web.archive.org/web/20200805184812/https://twitter.com/realDonaldTrump?lang=th	20200805184812	20200805183930	-1 day, 23:51:18	-522	20200805183930	-1 day, 23:51:18	-522	20200805183930	-1 day, 23:51:18	-522	20200805183932	-1 day, 23:51:20	-520	20200805183932	-1 day, 23:51:20	-520
https://web.archive.org/web/20200719081606/https://twitter.com/realDonaldTrump?lang=mr	20200719081606	20200719080727	-1 day, 23:51:21	-519	20200719080726	-1 day, 23:51:20	-520	20200719080727	-1 day, 23:51:21	-519	20200719080728	-1 day, 23:51:22	-518	20200719080728	-1 day, 23:51:22	-518
https://web.archive.org/web/20201112010849/https://twitter.com/realDonaldTrump?	20201112010849	20201112010021	-1 day, 23:51:32	-508	20201112010020	-1 day, 23:51:31	-509	20201112010021	-1 day, 23:51:32	-508	20201112010023	-1 day, 23:51:34	-506	20201112010023	-1 day, 23:51:34	-506
https://web.archive.org/web/20200721194811/https://twitter.com/realDonaldTrump	20200721194811	20200721195739	0:09:28	568	20200721195739	0:09:28	568	20200721195739	0:09:28	568	20200721195741	0:09:30	570	20200721193947	-1 day, 23:51:36	-504
https://web.archive.org/web/20200730142452/https://twitter.com/realDonaldTrump?lang=ta	20200730142452	20200730141634	-1 day, 23:51:42	-498	20200730141634	-1 day, 23:51:42	-498	20200730141634	-1 day, 23:51:42	-498	20200730141636	-1 day, 23:51:44	-496	20200730141636	-1 day, 23:51:44	-496
https://web.archive.org/web/20201101032700/http://twitter.com/realDonaldTrump	20201101032700	20201101031857	-1 day, 23:51:57	-483	20201101031857	-1 day, 23:51:57	-483	20201101031858	-1 day, 23:51:58	-482	20201101031859	-1 day, 23:51:59	-481	20201101031859	-1 day, 23:51:59	-481
https://web.archive.org/web/20201101023918/https://twitter.com/realdonaldtrump	20201101023918	20201101023119	-1 day, 23:52:01	-479	20201101023118	-1 day, 23:52:00	-480	20201101023119	-1 day, 23:52:01	-479	20201101023119	-1 day, 23:52:01	-479	20201101023119	-1 day, 23:52:01	-479
https://web.archive.org/web/20201203125337/https://twitter.com/realDonaldTrump?lang=vi	20201203125337	20201203124544	-1 day, 23:52:07	-473	20201203124543	-1 day, 23:52:06	-474	20201203124544	-1 day, 23:52:07	-473	20201203124547	-1 day, 23:52:10	-470	20201203124546	-1 day, 23:52:09	-471
https://web.archive.org/web/20200627054553/https://twitter.com/realDonaldTrump?lang=fi	20200627054553	20200629174731	2 days, 12:01:38	216098	20200629174731	2 days, 12:01:38	216098	20200629174732	2 days, 12:01:39	216099	20200629174732	2 days, 12:01:39	216099	20200627053813	-1 day, 23:52:20	-460
https://web.archive.org/web/20200502003609/https://twitter.com/realDonaldTrump	20200502003609	20200502025907	2:22:58	8578	20200502025906	2:22:57	8577	20200502025907	2:22:58	8578	20200502025907	2:22:58	8578	20200502002835	-1 day, 23:52:26	-454
https://web.archive.org/web/20201118143751/https://twitter.com/realDonaldTrump?lang=bg	20201118143751	20201118143017	-1 day, 23:52:26	-454	20201118143016	-1 day, 23:52:25	-455	20201118143017	-1 day, 23:52:26	-454	20201118143017	-1 day, 23:52:26	-454	20201118143017	-1 day, 23:52:26	-454
https://web.archive.org/web/20200805001806/https://twitter.com/realDonaldTrump	20200805001806	20200805001029	-1 day, 23:52:23	-457	20200805001029	-1 day, 23:52:23	-457	20200805001029	-1 day, 23:52:23	-457	20200805001032	-1 day, 23:52:26	-454	20200805001032	-1 day, 23:52:26	-454
https://web.archive.org/web/20201119103354/https://twitter.com/realDonaldTrump?lang=fi	20201119103354	20201119102622	-1 day, 23:52:28	-452	20201119102621	-1 day, 23:52:27	-453	20201119102622	-1 day, 23:52:28	-452	20201119102622	-1 day, 23:52:28	-452	20201119102622	-1 day, 23:52:28	-452
https://web.archive.org/web/20201105152715/https://twitter.com/realdonaldtrump	20201105152715	20201105151947	-1 day, 23:52:32	-448	20201105151946	-1 day, 23:52:31	-449	20201105151947	-1 day, 23:52:32	-448	20201105151947	-1 day, 23:52:32	-448	20201105151947	-1 day, 23:52:32	-448
https://web.archive.org/web/20200717175507/https://twitter.com/realDonaldTrump?lang=es	20200717175507	20200717174742	-1 day, 23:52:35	-445	20200717174741	-1 day, 23:52:34	-446	20200717174742	-1 day, 23:52:35	-445	20200717174743	-1 day, 23:52:36	-444	20200717174743	-1 day, 23:52:36	-444
https://web.archive.org/web/20201202052455/https://twitter.com/realDonaldTrump?lang=da	20201202052455	20201202051743	-1 day, 23:52:48	-432	20201202051742	-1 day, 23:52:47	-433	20201202051743	-1 day, 23:52:48	-432	20201202051743	-1 day, 23:52:48	-432	20201202051743	-1 day, 23:52:48	-432
https://web.archive.org/web/20201101074048/https://twitter.com/realDonaldTrump	20201101074048	20201101073337	-1 day, 23:52:49	-431	20201101073336	-1 day, 23:52:48	-432	20201101073337	-1 day, 23:52:49	-431	20201101073337	-1 day, 23:52:49	-431	20201101073337	-1 day, 23:52:49	-431
https://web.archive.org/web/20201104043104/https://twitter.com/realDonaldTrump?lang=mr	20201104043104	20201104043914	0:08:10	490	20201104043914	0:08:10	490	20201104043914	0:08:10	490	20201104043914	0:08:10	490	20201104042357	-1 day, 23:52:53	-427
https://web.archive.org/web/20200501061642/https://twitter.com/realDonaldTrump?lang=ru	20200501061642	20200502025907	20:42:25	74545	20200502025906	20:42:24	74544	20200502025907	20:42:25	74545	20200502025907	20:42:25	74545	20200501060937	-1 day, 23:52:55	-425
https://web.archive.org/web/20201113003737/https://twitter.com/realdonaldtrump	20201113003737	20201113000534	-1 day, 23:27:57	-1923	20201113000533	-1 day, 23:27:56	-1924	20201113003037	-1 day, 23:53:00	-420	20201113003038	-1 day, 23:53:01	-419	20201113003038	-1 day, 23:53:01	-419
https://web.archive.org/web/20201208040640/https://twitter.com/realdonaldtrump	20201208040640	20201208035943	-1 day, 23:53:03	-417	20201208035942	-1 day, 23:53:02	-418	20201208035943	-1 day, 23:53:03	-417	20201208035943	-1 day, 23:53:03	-417	20201208035943	-1 day, 23:53:03	-417
https://web.archive.org/web/20201111023145/https://twitter.com/realdonaldtrump	20201111023145	20201111022449	-1 day, 23:53:04	-416	20201111022448	-1 day, 23:53:03	-417	20201111022449	-1 day, 23:53:04	-416	20201111022450	-1 day, 23:53:05	-415	20201111022450	-1 day, 23:53:05	-415
https://web.archive.org/web/20200930021644/https://twitter.com/realDonaldTrump?lang=es	20200930021644	20200930020951	-1 day, 23:53:07	-413	20200930020950	-1 day, 23:53:06	-414	20200930020952	-1 day, 23:53:08	-412	20200930020952	-1 day, 23:53:08	-412	20200930020952	-1 day, 23:53:08	-412
https://web.archive.org/web/20201203030343/https://twitter.com/realDonaldTrump?lang=sk	20201203030343	20201203025650	-1 day, 23:53:07	-413	20201203025649	-1 day, 23:53:06	-414	20201203025650	-1 day, 23:53:07	-413	20201203025652	-1 day, 23:53:09	-411	20201203025651	-1 day, 23:53:08	-412
https://web.archive.org/web/20200712103920/https://twitter.com/realDonaldTrump?lang=el	20200712103920	20200712103237	-1 day, 23:53:17	-403	20200712103237	-1 day, 23:53:17	-403	20200712103237	-1 day, 23:53:17	-403	20200712103239	-1 day, 23:53:19	-401	20200712103239	-1 day, 23:53:19	-401
https://web.archive.org/web/20201209015147/https://twitter.com/realDonaldTrump?lang=da	20201209015147	20201209014510	-1 day, 23:53:23	-397	20201209014510	-1 day, 23:53:23	-397	20201209014510	-1 day, 23:53:23	-397	20201209014511	-1 day, 23:53:24	-396	20201209014511	-1 day, 23:53:24	-396
https://web.archive.org/web/20201005145005/https://twitter.com/realDonaldTrump	20201005145005	20201005144331	-1 day, 23:53:26	-394	20201005144330	-1 day, 23:53:25	-395	20201005144331	-1 day, 23:53:26	-394	20201005144332	-1 day, 23:53:27	-393	20201005144334	-1 day, 23:53:29	-391
https://web.archive.org/web/20201112010650/https://twitter.com/realDonaldTrump	20201112010650	20201112010021	-1 day, 23:53:31	-389	20201112010020	-1 day, 23:53:30	-390	20201112010021	-1 day, 23:53:31	-389	20201112010023	-1 day, 23:53:33	-387	20201112010023	-1 day, 23:53:33	-387
https://web.archive.org/web/20200717081403/https://twitter.com/realDonaldTrump?lang=ar	20200717081403	20200717080735	-1 day, 23:53:32	-388	20200717080734	-1 day, 23:53:31	-389	20200717080735	-1 day, 23:53:32	-388	20200717080737	-1 day, 23:53:34	-386	20200717080737	-1 day, 23:53:34	-386
https://web.archive.org/web/20201005155003/https://twitter.com/realDonaldTrump	20201005155003	20201005154337	-1 day, 23:53:34	-386	20201005154336	-1 day, 23:53:33	-387	20201005154338	-1 day, 23:53:35	-385	20201005154339	-1 day, 23:53:36	-384	20201005154339	-1 day, 23:53:36	-384
https://web.archive.org/web/20201126215310/https://twitter.com/realDonaldTrump?lang=fi	20201126215310	20201126214653	-1 day, 23:53:43	-377	20201126214653	-1 day, 23:53:43	-377	20201126214653	-1 day, 23:53:43	-377	20201126214654	-1 day, 23:53:44	-376	20201126214654	-1 day, 23:53:44	-376
https://web.archive.org/web/20200716024343/https://twitter.com/realDonaldTrump?lang=uk	20200716024343	20200716023728	-1 day, 23:53:45	-375	20200716023728	-1 day, 23:53:45	-375	20200716023728	-1 day, 23:53:45	-375	20200716023729	-1 day, 23:53:46	-374	20200716023729	-1 day, 23:53:46	-374
https://web.archive.org/web/20200505100448/https://twitter.com/realDonaldTrump?lang=nl	20200505100448	20200507145019	2 days, 4:45:31	189931	20200507145019	2 days, 4:45:31	189931	20200507145019	2 days, 4:45:31	189931	20200507145019	2 days, 4:45:31	189931	20200505095837	-1 day, 23:53:49	-371
https://web.archive.org/web/20200804032139/https://twitter.com/realDonaldTrump?lang=en	20200804032139	20200804031540	-1 day, 23:54:01	-359	20200804031540	-1 day, 23:54:01	-359	20200804031540	-1 day, 23:54:01	-359	20200804031541	-1 day, 23:54:02	-358	20200804031541	-1 day, 23:54:02	-358
https://web.archive.org/web/20201202164732/https://twitter.com/realDonaldTrump?lang=fa	20201202164732	20201202164135	-1 day, 23:54:03	-357	20201202164134	-1 day, 23:54:02	-358	20201202164135	-1 day, 23:54:03	-357	20201202164135	-1 day, 23:54:03	-357	20201202164135	-1 day, 23:54:03	-357
https://web.archive.org/web/20201114180957/https://twitter.com/realdonaldtrump	20201114180957	20201114180408	-1 day, 23:54:11	-349	20201114180408	-1 day, 23:54:11	-349	20201114180409	-1 day, 23:54:12	-348	20201114180410	-1 day, 23:54:13	-347	20201114180410	-1 day, 23:54:13	-347
https://web.archive.org/web/20200713131725/https://twitter.com/realDonaldTrump?lang=ru	20200713131725	20200713131140	-1 day, 23:54:15	-345	20200713131139	-1 day, 23:54:14	-346	20200713131140	-1 day, 23:54:15	-345	20200713131141	-1 day, 23:54:16	-344	20200713131140	-1 day, 23:54:15	-345
https://web.archive.org/web/20200720105535/https://twitter.com/realDonaldTrump?lang=nl	20200720105535	20200720104951	-1 day, 23:54:16	-344	20200720104950	-1 day, 23:54:15	-345	20200720104951	-1 day, 23:54:16	-344	20200720104952	-1 day, 23:54:17	-343	20200720104952	-1 day, 23:54:17	-343
https://web.archive.org/web/20201205005214/https://twitter.com/realdonaldtrump	20201205005214	20201205004637	-1 day, 23:54:23	-337	20201205004637	-1 day, 23:54:23	-337	20201205004637	-1 day, 23:54:23	-337	20201205004639	-1 day, 23:54:25	-335	20201205004638	-1 day, 23:54:24	-336
https://web.archive.org/web/20200714194259/https://twitter.com/realDonaldTrump?lang=kn	20200714194259	20200714193730	-1 day, 23:54:31	-329	20200714193730	-1 day, 23:54:31	-329	20200714193730	-1 day, 23:54:31	-329	20200714193731	-1 day, 23:54:32	-328	20200714193731	-1 day, 23:54:32	-328
https://web.archive.org/web/20200531040034/https://twitter.com/realDonaldTrump	20200531040034	20200531003825	-1 day, 20:37:51	-12129	20200531003825	-1 day, 20:37:51	-12129	20200531003825	-1 day, 20:37:51	-12129	20200531003826	-1 day, 20:37:52	-12128	20200531035508	-1 day, 23:54:34	-326
https://web.archive.org/web/20201119042312/https://twitter.com/realDonaldTrump?lang=de	20201119042312	20201119041750	-1 day, 23:54:38	-322	20201119041749	-1 day, 23:54:37	-323	20201119041750	-1 day, 23:54:38	-322	20201119041750	-1 day, 23:54:38	-322	20201119041750	-1 day, 23:54:38	-322
https://web.archive.org/web/20200521121756/https://twitter.com/realDonaldTrump?lang=da	20200521121756	20200519012531	-3 days, 13:07:35	-211945	20200522112301	23:05:05	83105	20200519012533	-3 days, 13:07:37	-211943	20200522112303	23:05:07	83107	20200521121235	-1 day, 23:54:39	-321
https://web.archive.org/web/20200517110159/https://twitter.com/realDonaldTrump?lang=vi	20200517110159	20200519012531	1 day, 14:23:32	138212	20200519012530	1 day, 14:23:31	138211	20200519012533	1 day, 14:23:34	138214	20200519012536	1 day, 14:23:37	138217	20200517105641	-1 day, 23:54:42	-318
https://web.archive.org/web/20201206054918/https://twitter.com/realdonaldtrump	20201206054918	20201206062202	0:32:44	1964	20201206062200	0:32:42	1962	20201206062203	0:32:45	1965	20201206062206	0:32:48	1968	20201206054403	-1 day, 23:54:45	-315
https://web.archive.org/web/20200803123357/https://twitter.com/realDonaldTrump?lang=he	20200803123357	20200803122842	-1 day, 23:54:45	-315	20200803122842	-1 day, 23:54:45	-315	20200803122842	-1 day, 23:54:45	-315	20200803122843	-1 day, 23:54:46	-314	20200803122843	-1 day, 23:54:46	-314
https://web.archive.org/web/20200520013812/https://twitter.com/realDonaldTrump	20200520013812	20200519012531	-2 days, 23:47:19	-87161	20200519012530	-2 days, 23:47:18	-87162	20200519012533	-2 days, 23:47:21	-87159	20200519012536	-2 days, 23:47:24	-87156	20200520013258	-1 day, 23:54:46	-314
https://web.archive.org/web/20201115053746/https://twitter.com/realDonaldTrump	20201115053746	20201115053234	-1 day, 23:54:48	-312	20201115053233	-1 day, 23:54:47	-313	20201115053234	-1 day, 23:54:48	-312	20201115053235	-1 day, 23:54:49	-311	20201115053237	-1 day, 23:54:51	-309
https://web.archive.org/web/20200803201404/https://twitter.com/realDonaldTrump?lang=ja	20200803201404	20200803200859	-1 day, 23:54:55	-305	20200803200859	-1 day, 23:54:55	-305	20200803200859	-1 day, 23:54:55	-305	20200803200901	-1 day, 23:54:57	-303	20200803200901	-1 day, 23:54:57	-303
https://web.archive.org/web/20200514055252/https://twitter.com/realDonaldTrump	20200514055252	20200519012531	4 days, 19:32:39	415959	20200519012530	4 days, 19:32:38	415958	20200519012533	4 days, 19:32:41	415961	20200510122847	-4 days, 6:35:55	-321845	20200514054801	-1 day, 23:55:09	-291
https://web.archive.org/web/20200722063314/https://twitter.com/realDonaldTrump?lang=sk	20200722063314	20200722062831	-1 day, 23:55:17	-283	20200722062831	-1 day, 23:55:17	-283	20200722062832	-1 day, 23:55:18	-282	20200722062834	-1 day, 23:55:20	-280	20200722062834	-1 day, 23:55:20	-280
https://web.archive.org/web/20200805121437/https://twitter.com/realdonaldtrump	20200805121437	20200805121004	-1 day, 23:55:27	-273	20200805121004	-1 day, 23:55:27	-273	20200805121004	-1 day, 23:55:27	-273	20200805121007	-1 day, 23:55:30	-270	20200805121007	-1 day, 23:55:30	-270
https://web.archive.org/web/20200612182602/https://twitter.com/realDonaldTrump	20200612182602	20200612182129	-1 day, 23:55:27	-273	20200612182128	-1 day, 23:55:26	-274	20200612182129	-1 day, 23:55:27	-273	20200612182130	-1 day, 23:55:28	-272	20200612182132	-1 day, 23:55:30	-270
https://web.archive.org/web/20200805121435/https://twitter.com/realdonaldtrump	20200805121435	20200805121004	-1 day, 23:55:29	-271	20200805121004	-1 day, 23:55:29	-271	20200805121004	-1 day, 23:55:29	-271	20200805121007	-1 day, 23:55:32	-268	20200805121007	-1 day, 23:55:32	-268
https://web.archive.org/web/20200828045056/https://twitter.com/realDonaldTrump?lang=hu	20200828045056	20200828044632	-1 day, 23:55:36	-264	20200828044631	-1 day, 23:55:35	-265	20200828044632	-1 day, 23:55:36	-264	20200828044635	-1 day, 23:55:39	-261	20200828044634	-1 day, 23:55:38	-262
https://web.archive.org/web/20200503175752/https://twitter.com/realDonaldTrump?lang=vi	20200503175752	20200502043820	-2 days, 10:40:28	-134372	20200502043820	-2 days, 10:40:28	-134372	20200502043820	-2 days, 10:40:28	-134372	20200502043821	-2 days, 10:40:29	-134371	20200503175335	-1 day, 23:55:43	-257
https://web.archive.org/web/20201204191824/https://twitter.com/realDonaldTrump	20201204191824	20201204193727	0:19:03	1143	20201204193727	0:19:03	1143	20201204193727	0:19:03	1143	20201204193728	0:19:04	1144	20201204191409	-1 day, 23:55:45	-255
https://web.archive.org/web/20201112033429/https://twitter.com/realDonaldTrump?lang=bg	20201112033429	20201112033018	-1 day, 23:55:49	-251	20201112033018	-1 day, 23:55:49	-251	20201112033018	-1 day, 23:55:49	-251	20201112033019	-1 day, 23:55:50	-250	20201112033019	-1 day, 23:55:50	-250
https://web.archive.org/web/20200725173137/https://twitter.com/realDonaldTrump?lang=th	20200725173137	20200725172726	-1 day, 23:55:49	-251	20200725172726	-1 day, 23:55:49	-251	20200725172727	-1 day, 23:55:50	-250	20200725172729	-1 day, 23:55:52	-248	20200725172729	-1 day, 23:55:52	-248
https://web.archive.org/web/20200502215107/https://twitter.com/realDonaldTrump?lang=it	20200502215107	20200502043820	-1 day, 6:47:13	-61967	20200502043820	-1 day, 6:47:13	-61967	20200502043820	-1 day, 6:47:13	-61967	20200502043821	-1 day, 6:47:14	-61966	20200502214659	-1 day, 23:55:52	-248
https://web.archive.org/web/20200627151541/https://twitter.com/realDonaldTrump?lang=ja	20200627151541	20200629174731	2 days, 2:31:50	181910	20200629174731	2 days, 2:31:50	181910	20200629174732	2 days, 2:31:51	181911	20200629174732	2 days, 2:31:51	181911	20200627151137	-1 day, 23:55:56	-244
https://web.archive.org/web/20201111233906/https://twitter.com/realdonaldtrump/	20201111233906	20201111233500	-1 day, 23:55:54	-246	20201111233500	-1 day, 23:55:54	-246	20201111233500	-1 day, 23:55:54	-246	20201111233500	-1 day, 23:55:54	-246	20201111233503	-1 day, 23:55:57	-243
https://web.archive.org/web/20201104044320/https://twitter.com/realDonaldTrump?lang=tr	20201104044320	20201104043914	-1 day, 23:55:54	-246	20201104043914	-1 day, 23:55:54	-246	20201104043914	-1 day, 23:55:54	-246	20201104043914	-1 day, 23:55:54	-246	20201104043918	-1 day, 23:55:58	-242
https://web.archive.org/web/20201203160334/https://twitter.com/realDonaldTrump?lang=cs	20201203160334	20201203155930	-1 day, 23:55:56	-244	20201203155930	-1 day, 23:55:56	-244	20201203155930	-1 day, 23:55:56	-244	20201203155933	-1 day, 23:55:59	-241	20201203155933	-1 day, 23:55:59	-241
https://web.archive.org/web/20200911021947/https://twitter.com/realDonaldTrump?lang=mr	20200911021947	20200911021550	-1 day, 23:56:03	-237	20200911021549	-1 day, 23:56:02	-238	20200911021550	-1 day, 23:56:03	-237	20200911021551	-1 day, 23:56:04	-236	20200911021551	-1 day, 23:56:04	-236
https://web.archive.org/web/20201109052829/https://twitter.com/realDonaldTrump	20201109052829	20201109052436	-1 day, 23:56:07	-233	20201109052435	-1 day, 23:56:06	-234	20201109052436	-1 day, 23:56:07	-233	20201109052436	-1 day, 23:56:07	-233	20201109052436	-1 day, 23:56:07	-233
https://web.archive.org/web/20200719081120/https://twitter.com/realDonaldTrump?lang=ta	20200719081120	20200719080727	-1 day, 23:56:07	-233	20200719080726	-1 day, 23:56:06	-234	20200719080727	-1 day, 23:56:07	-233	20200719080728	-1 day, 23:56:08	-232	20200719080728	-1 day, 23:56:08	-232
https://web.archive.org/web/20200606045325/https://twitter.com/realDonaldTrump	20200606045325	20200605163649	-1 day, 11:43:24	-44196	20200605163649	-1 day, 11:43:24	-44196	20200605163649	-1 day, 11:43:24	-44196	20200605163650	-1 day, 11:43:25	-44195	20200606044935	-1 day, 23:56:10	-230
https://web.archive.org/web/20200725082534/https://twitter.com/realDonaldTrump?lang=hu	20200725082534	20200725082154	-1 day, 23:56:20	-220	20200725082153	-1 day, 23:56:19	-221	20200725082155	-1 day, 23:56:21	-219	20200725082156	-1 day, 23:56:22	-218	20200725082155	-1 day, 23:56:21	-219
https://web.archive.org/web/20201104081637/https://twitter.com/realDonaldTrump?lang=kn	20201104081637	20201104081257	-1 day, 23:56:20	-220	20201104081257	-1 day, 23:56:20	-220	20201104081257	-1 day, 23:56:20	-220	20201104081258	-1 day, 23:56:21	-219	20201104081301	-1 day, 23:56:24	-216
https://web.archive.org/web/20201126183502/https://twitter.com/realDonaldTrump?lang=th	20201126183502	20201126183130	-1 day, 23:56:28	-212	20201126183130	-1 day, 23:56:28	-212	20201126183130	-1 day, 23:56:28	-212	20201126183131	-1 day, 23:56:29	-211	20201126183131	-1 day, 23:56:29	-211
https://web.archive.org/web/20201104185247/https://twitter.com/realDonaldTrump?lang=hi	20201104185247	20201104184916	-1 day, 23:56:29	-211	20201104184916	-1 day, 23:56:29	-211	20201104184917	-1 day, 23:56:30	-210	20201104184917	-1 day, 23:56:30	-210	20201104184917	-1 day, 23:56:30	-210
https://web.archive.org/web/20201205005006/https://twitter.com/realDonaldTrump	20201205005006	20201205004637	-1 day, 23:56:31	-209	20201205004637	-1 day, 23:56:31	-209	20201205004637	-1 day, 23:56:31	-209	20201205004639	-1 day, 23:56:33	-207	20201205004638	-1 day, 23:56:32	-208
https://web.archive.org/web/20200521230926/https://twitter.com/realDonaldTrump?lang=tr	20200521230926	20200522112301	12:13:35	44015	20200522112301	12:13:35	44015	20200522112301	12:13:35	44015	20200522112303	12:13:37	44017	20200521230601	-1 day, 23:56:35	-205
https://web.archive.org/web/20200514190441/https://twitter.com/realDonaldTrump?lang=fr	20200514190441	20200519012531	4 days, 6:20:50	368450	20200519012530	4 days, 6:20:49	368449	20200519012533	4 days, 6:20:52	368452	20200519012536	4 days, 6:20:55	368455	20200514190122	-1 day, 23:56:41	-199
https://web.archive.org/web/20201104114343/https://twitter.com/realDonaldTrump?lang=hr	20201104114343	20201104114035	-1 day, 23:56:52	-188	20201104114034	-1 day, 23:56:51	-189	20201104114035	-1 day, 23:56:52	-188	20201104114035	-1 day, 23:56:52	-188	20201104114038	-1 day, 23:56:55	-185
https://web.archive.org/web/20200803201200/https://twitter.com/realDonaldTrump?lang=ru	20200803201200	20200803200859	-1 day, 23:56:59	-181	20200803200859	-1 day, 23:56:59	-181	20200803200859	-1 day, 23:56:59	-181	20200803200901	-1 day, 23:57:01	-179	20200803200901	-1 day, 23:57:01	-179
https://web.archive.org/web/20200718034137/https://twitter.com/realDonaldTrump?lang=pl	20200718034137	20200718033837	-1 day, 23:57:00	-180	20200718033837	-1 day, 23:57:00	-180	20200718033837	-1 day, 23:57:00	-180	20200718033839	-1 day, 23:57:02	-178	20200718033839	-1 day, 23:57:02	-178
https://web.archive.org/web/20201207080420/https://twitter.com/realdonaldtrump	20201207080420	20201207073935	-1 day, 23:35:15	-1485	20201207073936	-1 day, 23:35:16	-1484	20201207073936	-1 day, 23:35:16	-1484	20201207073937	-1 day, 23:35:17	-1483	20201207080122	-1 day, 23:57:02	-178
https://web.archive.org/web/20201116205455/https://twitter.com/realdonaldtrump?lang=en	20201116205455	20201116205151	-1 day, 23:56:56	-184	20201116205150	-1 day, 23:56:55	-185	20201116205152	-1 day, 23:56:57	-183	20201116205153	-1 day, 23:56:58	-182	20201116205158	-1 day, 23:57:03	-177
https://web.archive.org/web/20200628004213/https://twitter.com/realDonaldTrump?lang=ta	20200628004213	20200629174731	1 day, 17:05:18	147918	20200629174731	1 day, 17:05:18	147918	20200629174732	1 day, 17:05:19	147919	20200629174732	1 day, 17:05:19	147919	20200628003917	-1 day, 23:57:04	-176
https://web.archive.org/web/20201202235213/https://twitter.com/realdonaldtrump	20201202235213	20201202234916	-1 day, 23:57:03	-177	20201202234915	-1 day, 23:57:02	-178	20201202234916	-1 day, 23:57:03	-177	20201202234917	-1 day, 23:57:04	-176	20201202234917	-1 day, 23:57:04	-176
https://web.archive.org/web/20200602023511/https://twitter.com/realDonaldTrump?lang=ro	20200602023511	20200601054153	-1 day, 3:06:42	-75198	20200602211939	18:44:28	67468	20200601054153	-1 day, 3:06:42	-75198	20200602211941	18:44:30	67470	20200602023216	-1 day, 23:57:05	-175
https://web.archive.org/web/20201002051630/https://twitter.com/realDonaldTrump	20201002051630	20201002111121	5:54:51	21291	20201002111120	5:54:50	21290	20201002111121	5:54:51	21291	20201002111122	5:54:52	21292	20201002051337	-1 day, 23:57:07	-173
https://web.archive.org/web/20201110044949/https://twitter.com/realDonaldTrump	20201110044949	20201110044700	-1 day, 23:57:11	-169	20201110044659	-1 day, 23:57:10	-170	20201110044700	-1 day, 23:57:11	-169	20201110044700	-1 day, 23:57:11	-169	20201110044701	-1 day, 23:57:12	-168
